PF,S_AST,S_TOV,S_BLK,game_count,FG_PCT_O,REB_O,PF_O,PTS_S_O,O_FGA_S_O,O_TRB_S_O,O_WIN_PCT,avg_conf_rank_ratio,matchtup_rank,wins_rank,PC4,game_series_away_D,conf_rank_wins_in_row_B,matchup_wins,stage,PC2,opp_game_vs_season,game_vs_opp_season,matchup_REB_r_s,MCA_0
26.0,23.15277777777778,14.65277777777778,5.583333333333333,3,0.5,35.0,28.0,94.1,82.1,39.9,0.646,0.8629268292682928,76.32230555555554,62.0,-0.8218900127458139,0,0,0.46527777777777773,1,0.8934077952148948,10,9,43.0,-0.3185563682512761
19.0,24.791666666666668,13.52777777777778,4.458333333333333,12,0.494,45.0,21.0,95.6,78.4,40.3,0.622,0.5370051635111877,280.4755714285714,59.59797974644666,4.798230027558487,0,0,1.7142857142857142,2,-1.354552641580686,5,3,38.75,0.08554657715995806
20.33333333333333,24.84722222222222,13.61111111111111,5.736111111111111,1,0.43,40.0,20.33333333333333,97.0,77.6,42.8,0.561,0.82308421782106,146.08223076923076,69.59956426705017,-1.3903893559085239,0,0,0.9743589743589743,1,0.47126489270889427,12,11,41.5,-0.2571423654481647
17.0,24.40277777777778,15.59722222222222,6.597222222222222,3,0.47,37.0,22.0,105.7,77.7,39.6,0.683,0.7225928507418101,95.2869375,52.146428199482244,-0.9137417837827714,0,0,0.5625,1,-5.963190926735306,10,9,39.333333333333336,-0.6731063390803282
15.0,24.11111111111111,14.86111111111111,4.972222222222222,5,0.408,37.0,21.0,94.8,81.2,40.7,0.695,0.8227173913043478,100.86975,46.59591794226543,-2.0746350261651085,1,0,0.6923076923076923,1,-4.537210413871054,10,4,40.0,-0.6059022168144346
18.0,26.76388888888889,15.625,6.291666666666667,6,0.449,46.0,22.0,103.3,81.9,43.2,0.549,1.6076086956521738,219.9447368421053,102.0,-4.733318527237415,0,0,1.3157894736842106,2,7.777067284894633,10,13,41.5,0.9347166564970524
29.0,22.93055555555556,17.180555555555557,6.194444444444445,2,0.434,42.0,20.0,92.3,83.5,43.5,0.463,1.1101123595505618,105.77466666666666,91.0,1.3398160629370324,0,0,0.5384615384615384,1,0.6873031218718489,9,11,40.0,0.3120685807851888
20.0,30.26388888888889,15.11111111111111,5.722222222222222,16,0.505,48.0,26.0,102.8,77.1,38.3,0.549,1.6076086956521738,248.1634868421053,58.17691453623979,0.8053622319708028,1,1,1.3157894736842106,3,3.5015859470370834,8,5,50.0,0.3887042671386759
22.0,26.5,15.319444444444445,5.833333333333333,10,0.45,43.0,16.0,99.3,82.1,39.9,0.585,1.5298332644343395,181.91607352941176,95.0,4.705612368503123,0,0,1.1470588235294117,2,4.129725563983441,9,6,45.75,0.8873606350501746
21.0,31.22222222222222,16.458333333333332,6.888888888888889,2,0.422,44.0,28.0,99.9,83.1,41.5,0.549,2.6538804638715434,210.51822222222222,97.0,2.13458905233613,0,0,1.3055555555555556,1,9.424041042576155,3,14,41.5,0.9457484876634735
21.666666666666668,23.694444444444443,14.444444444444445,6.208333333333333,1,0.4823333333333333,35.666666666666664,23.0,108.1,91.6,46.1,0.472,1.1077419933614425,124.88940000000001,87.0,-3.5651805296324848,0,1,0.8,1,2.537112970585507,9,15,42.5,-0.0007982711683924663
22.0,27.15277777777778,15.36111111111111,3.375,22,0.513,58.0,18.0,109.8,87.4,40.8,0.707,1.126425896900035,444.2214,39.630436812405996,1.9578907624678674,0,0,2.4,4,-8.194350113157718,7,4,48.0,-0.04278900296615259
24.0,25.43055555555556,13.27777777777778,6.555555555555555,12,0.478,39.0,26.0,90.1,77.3,38.9,0.488,1.2482644628099173,369.081,71.7193000900063,2.661484727410592,0,1,2.25,3,4.932399857644451,10,6,43.0,0.3081685869654948
22.0,31.18055555555556,15.305555555555555,5.041666666666667,13,0.367,43.0,23.0,106.7,90.0,42.8,0.585,1.401608664489926,150.50329059829062,77.18376618407356,-5.381296984995133,0,1,0.8974358974358976,2,2.327658113810734,9,11,39.66666666666666,0.24085623137643708
25.0,28.27777777777778,15.52777777777778,6.638888888888889,9,0.415,48.0,17.0,104.5,90.6,44.1,0.537,1.1485977502926656,146.67711184210526,74.06244584051393,-0.7785837031845501,0,0,0.8157894736842105,2,2.434418092650517,9,11,44.5,0.34183162458731997
18.0,25.666666666666668,14.75,4.819444444444445,5,0.541,42.0,17.0,104.4,82.0,40.2,0.622,1.349668608154248,283.4615192307692,49.5,3.3274608321908055,1,0,1.3557692307692308,1,-1.1528247704595231,10,2,46.66666666666666,-0.4168518875027839
28.0,28.27777777777778,15.52777777777778,6.638888888888889,5,0.494,51.0,13.0,104.5,90.6,44.1,0.537,1.1485977502926656,131.10933333333335,68.06244584051393,0.86723304593518,0,0,0.8157894736842105,2,1.5413207072620074,6,14,39.66666666666666,0.28199946958352873
21.0,22.125,15.86111111111111,6.097222222222222,6,0.426,33.0,28.0,94.4,79.1,39.3,0.5,1.0054434838296509,105.729,69.06366588218792,-1.502429598505712,0,1,0.6666666666666666,1,3.7964149614575597,14,7,45.75,-0.08159871142789182
19.25,26.52777777777778,16.805555555555557,6.152777777777778,1,0.3985,41.0,23.0,93.3,78.7,45.0,0.537,0.795505617977528,74.18955555555554,66.71281292110204,-2.570349097429952,0,0,0.4841269841269841,1,-0.6718257548977031,13,8,41.0,-0.3094146552707524
19.0,25.05555555555556,16.98611111111111,6.222222222222222,6,0.536,39.0,22.0,100.0,77.3,38.9,0.805,0.7165991902834008,113.12963375000001,34.08147545195113,2.477196286107975,0,0,0.665,1,-10.941623907949152,7,2,47.0,-0.8364254569956289
22.0,27.15277777777778,15.36111111111111,3.375,12,0.471,43.0,13.0,109.8,90.2,44.0,0.707,1.0046309489883158,263.8999864864865,41.630436812405996,-0.9720084416352764,0,0,2.310810810810811,3,-7.2400244841980905,6,7,30.33333333333333,-0.1270879366359091
23.0,26.68055555555556,16.88888888888889,6.430555555555555,3,0.475,44.0,32.0,100.1,81.0,40.1,0.573,1.0424777301220718,197.4779609375,55.0,0.7634210400098898,0,0,1.15625,1,-5.8455753054632345,8,8,45.0,-0.3627138480526505
28.0,28.0,15.77777777777778,5.513888888888889,13,0.429,44.0,21.0,101.0,83.4,40.9,0.622,0.9696303421739729,208.03237499999997,61.90896534380867,2.144545004166834,0,0,1.5,2,2.584451632779901,3,12,40.75,0.015805205183438593
25.0,24.45833333333333,15.26388888888889,4.486111111111111,3,0.437,44.0,21.0,112.3,88.3,46.1,0.736,0.5384962745540754,81.35258522727271,47.22875655532295,-1.9359019199143679,0,0,0.5113636363636364,1,-7.813862127239489,7,9,35.75,-0.8334322625507009
22.0,22.98611111111111,13.819444444444445,5.638888888888889,14,0.444,38.0,19.0,107.3,86.7,42.5,0.589,0.9953903978441245,230.21290090090093,61.71281292110204,1.0131072034387716,0,0,1.4324324324324325,3,-0.796639339502268,11,9,39.66666666666666,0.002890597744316367
20.0,25.541666666666668,16.73611111111111,5.833333333333333,8,0.451,43.0,21.0,99.8,85.6,42.0,0.585,0.8596205962059622,112.71637907608695,38.466252583997985,3.429737027600074,1,0,0.842391304347826,2,-2.9157003015244394,3,2,37.5,-0.5017550477544546
23.0,29.59722222222222,15.02777777777778,7.402777777777778,9,0.421,52.0,20.0,109.9,86.6,42.6,0.561,0.5519150459372391,229.55512499999998,78.59797974644667,-0.5167854546689685,0,0,1.5,2,0.9141408843056259,9,12,40.75,0.2979939428486023
18.0,25.47222222222222,13.819444444444445,4.638888888888889,19,0.466,43.0,14.0,114.2,86.8,42.7,0.556,0.700205014981864,645.437,80.0,2.8779949043270174,1,1,4.0,4,0.704800443506908,9,10,45.25,0.34252706768212643
13.0,27.13888888888889,15.291666666666666,6.722222222222222,11,0.526,41.0,17.0,98.1,88.9,44.1,0.524,1.602251407129456,219.07155555555553,76.1335136523794,6.550366797897226,0,0,1.3333333333333333,2,3.1908496627287697,10,11,45.66666666666666,0.6080116522429718
27.0,27.819444444444443,16.055555555555557,6.083333333333333,6,0.379,58.0,33.0,101.3,76.7,37.8,0.61,1.7796610169491527,253.83045555555552,92.0,-0.8599673080744156,0,0,1.311111111111111,2,5.981719147214359,8,13,47.0,0.8247211250103079
19.0,29.55555555555556,15.583333333333334,5.611111111111111,4,0.469,45.0,19.0,104.7,88.1,45.9,0.598,0.795505617977528,72.73802182539681,47.466252583997985,1.6962445892377866,0,0,0.4841269841269841,1,-3.2562420307957787,7,6,45.25,-0.5546092246721349
21.666666666666668,21.625,13.59722222222222,5.027777777777778,1,0.437,41.66666666666666,14.666666666666666,89.3,81.3,42.3,0.606,1.3954802259887005,74.98661833333334,60.5,-2.3436883406544387,0,0,0.5566666666666666,1,-1.7772959727145359,16,9,44.25,-0.33516376741301357
25.0,21.625,13.59722222222222,5.027777777777778,13,0.457,37.0,16.0,89.3,80.3,43.7,0.606,1.4906622724419334,180.60352173913046,58.5,-0.32466473566112214,0,0,1.184782608695652,2,-2.4023746962415355,14,8,40.0,-0.27512313560006324
18.0,22.84722222222222,17.041666666666668,7.125,9,0.494,37.0,20.0,90.7,77.6,41.6,0.537,1.1009043573581803,283.596,57.290163190291665,4.068367228974511,0,0,2.0,2,-2.328037141775418,13,2,42.5,-0.14888768659409887
30.0,26.194444444444443,16.26388888888889,5.791666666666667,11,0.5,39.0,20.0,92.9,80.9,40.1,0.598,0.6736502495336997,181.9721609375,50.124611797498105,0.3270170109436887,0,0,1.20625,2,-5.504677886050083,11,5,36.5,-0.5718971101356254
24.0,25.375,16.125,6.5,15,0.507,32.0,17.0,91.3,80.7,39.2,0.451,0.6736502495336997,215.2375203125,102.0,4.088499059891714,0,0,1.20625,3,4.086632633267709,14,8,42.5,0.4155013814057105
17.0,24.541666666666668,15.76388888888889,5.444444444444445,6,0.451,40.0,17.0,103.9,83.0,41.6,0.573,1.1633039092055484,116.72633152173916,98.0,-1.4368351213026582,0,0,0.7427536231884059,2,5.634329743206243,10,9,35.25,0.4771791430614562
19.0,28.58333333333333,16.75,6.194444444444445,7,0.452,50.0,20.0,96.6,84.8,42.7,0.549,1.1212669683257919,131.68586666666667,64.01219330881975,5.106155830648138,0,0,0.8166666666666667,2,2.663795219844453,7,6,41.5,0.34539709516632844
19.0,23.63888888888889,17.23611111111111,7.916666666666667,2,0.427,38.0,27.0,84.3,81.9,42.7,0.5,1.433753753753754,88.41214285714284,74.17691453623979,-4.906396741206393,0,0,0.5357142857142857,1,4.908546316622889,13,11,38.0,-0.014552735766238903
23.25,24.819444444444443,15.73611111111111,6.902777777777778,1,0.43475,39.5,21.75,89.5,80.7,44.1,0.524,1.8607407407407408,137.59671323529415,83.18376618407356,-1.8704454005616409,0,0,0.8970588235294118,1,1.7960217857622052,13,14,45.0,0.4957154192082642
16.0,24.55555555555556,13.90277777777778,6.555555555555555,13,0.4,39.0,18.0,91.8,77.3,39.9,0.488,0.9810615711252655,135.73821428571426,89.0,-0.9242067516000568,0,0,0.8571428571428571,3,1.8510453948152163,15,6,41.75,0.46395181151535736
21.25,23.88888888888889,14.40277777777778,5.583333333333333,1,0.42975,43.75,22.0,95.9,80.5,40.8,0.683,1.219029374201788,76.5538875,49.27618812347059,-0.405459859835207,0,0,0.45,1,-0.9988577920067103,6,11,47.0,-0.48751610602431417
20.0,28.34722222222222,17.375,4.527777777777778,2,0.42,46.0,29.0,101.5,82.7,41.2,0.683,0.9008097165991904,111.63323076923076,39.4350288425444,-3.4226845739587897,1,0,0.6923076923076923,1,-5.67412760511126,7,8,41.5,-0.8088204481265482
20.5,26.45833333333333,15.76388888888889,6.152777777777778,1,0.4679999999999999,42.5,19.5,106.8,85.0,43.8,0.671,0.8706268140828217,222.08832236842105,42.630436812405996,-1.3561894983581946,0,0,1.5394736842105263,1,-6.164665314263232,7,7,41.0,-0.5938890623886841
24.75,21.93055555555556,19.069444444444443,6.152777777777778,1,0.41,43.25,19.5,88.0,81.0,42.4,0.683,0.6536660061250225,205.78844117647057,49.008401285415225,-2.5177990569338715,0,0,1.1911764705882353,1,-2.693531440169231,8,10,41.333333333333336,-0.6650208448775079
18.0,24.59722222222222,15.63888888888889,7.541666666666667,23,0.468,40.0,21.0,88.4,79.2,39.6,0.598,0.946514423076923,328.79371428571426,68.7193000900063,4.953628883345373,0,0,2.2857142857142856,4,3.897104350732481,9,5,45.0,0.5587336053842118
17.0,25.80555555555556,15.569444444444445,4.541666666666667,10,0.466,40.0,26.0,107.2,85.8,44.5,0.512,1.2723609807467777,448.79674137931033,76.06244584051393,-3.3514455979779583,1,0,2.146551724137931,3,1.9214284149439904,11,13,46.66666666666666,0.4817393221732739
20.0,25.625,17.166666666666668,4.805555555555555,12,0.519,38.0,20.0,100.3,84.9,42.5,0.695,0.8918482647296206,367.76911874999996,47.18766965180156,3.2348952936678446,0,0,2.175,2,-3.9889512106371,9,7,48.0,-0.20134090438233607
20.0,28.43055555555556,16.01388888888889,4.555555555555555,6,0.5,40.0,25.0,110.3,88.3,44.5,0.78,0.31932773109243695,86.08317187499999,36.0,0.42247982840605947,0,0,0.5625,1,-10.347355590828434,6,7,40.75,-0.8110466003226104
20.0,26.59722222222222,17.02777777777778,7.847222222222222,2,0.539,36.0,21.0,94.3,77.9,41.1,0.695,0.49222447599729546,100.41966796874999,46.41241452319315,4.915437887638233,1,0,0.609375,1,-4.836380443253962,8,4,42.5,-0.6098891505042086
28.0,26.20833333333333,16.833333333333332,5.194444444444445,7,0.482,41.0,31.0,90.1,78.7,45.0,0.512,0.8080283353010626,306.0875,69.64823227814082,-1.1875171517465049,0,1,2.0,2,1.4871161174332008,8,14,43.75,0.2009094384388679
19.0,33.97222222222222,18.55555555555556,4.486111111111111,4,0.38,53.0,22.0,117.1,88.9,42.2,0.585,1.466404358353511,142.52839285714288,57.96292478040998,-5.108871472236292,0,1,0.8035714285714286,1,-1.1944391321294063,10,11,44.333333333333336,-0.07390711868625086
30.0,26.80555555555556,16.930555555555557,5.583333333333333,16,0.446,43.0,27.0,95.6,82.2,40.0,0.573,1.4825918079096045,218.25153846153844,58.0,0.6774854591332027,1,0,1.5384615384615385,3,0.10521480658515736,6,9,33.25,0.11464501344281766
26.0,25.51388888888889,13.180555555555555,6.236111111111111,4,0.434,49.0,22.0,95.2,79.8,39.1,0.61,1.21548421191703,88.86553846153845,65.64101615137756,-0.6710259559910563,0,0,0.5384615384615384,1,4.962141669023364,5,11,38.0,-0.14386552818484508
36.0,25.51388888888889,13.180555555555555,6.236111111111111,16,0.486,37.0,36.0,95.2,81.7,40.9,0.61,0.6546250684181719,225.16339717741937,70.64101615137756,1.6529324971981225,1,1,1.2701612903225807,3,4.485729062183019,8,13,46.5,0.15410480081039624
29.0,24.45833333333333,15.26388888888889,4.486111111111111,2,0.471,47.0,22.0,112.3,88.3,46.1,0.736,0.5384962745540754,85.4309659090909,40.22875655532295,1.4189481471949466,1,0,0.5113636363636364,1,-9.259487556825537,3,10,39.25,-0.8343035774533147
17.0,25.65277777777778,16.833333333333332,5.097222222222222,14,0.493,37.0,27.0,97.4,82.7,41.2,0.524,1.262883537570058,325.21540409482753,63.18376618407356,-0.35788406419846264,1,0,2.1594827586206895,3,3.167156683345245,11,4,43.25,0.38231821721720094
19.0,27.01388888888889,14.26388888888889,6.041666666666667,12,0.536,46.0,13.0,107.3,84.0,41.7,0.585,0.6677504463928791,174.57070312500002,45.5,6.715090048012397,0,0,0.984375,2,-5.638184154155581,7,2,41.333333333333336,-0.34655575350309054
29.0,22.72222222222222,17.98611111111111,7.347222222222222,24,0.351,42.0,25.0,90.4,78.8,41.4,0.537,1.4622015915119362,420.28066666666666,95.0,-0.7083541512909344,0,0,2.6666666666666665,4,5.532756302015184,12,6,41.5,0.7087662095698137
17.0,23.819444444444443,15.88888888888889,6.055555555555555,12,0.452,46.0,20.0,89.3,84.9,42.5,0.683,0.49222447599729546,94.659703125,52.043961347997644,0.1741029713390619,0,1,0.609375,3,-0.8601564798832709,7,7,38.5,-0.23031851647395196
27.0,25.86111111111111,17.77777777777778,5.375,10,0.443,34.0,24.0,93.4,82.7,42.1,0.5,1.4825918079096045,290.65282051282054,78.84062043356595,-1.9277724938721135,0,0,1.5384615384615385,2,7.544952125326805,11,11,44.333333333333336,0.7627712150035053
24.0,25.541666666666668,16.73611111111111,5.833333333333333,6,0.438,44.0,21.0,99.8,84.0,42.2,0.585,0.718421052631579,153.84795833333337,48.466252583997985,1.7023763434351162,0,0,0.8125,1,-2.28025075887244,4,9,38.333333333333336,-0.5842261589221727
22.0,26.20833333333333,15.76388888888889,5.736111111111111,1,0.4664999999999999,47.25,25.0,110.5,88.7,45.7,0.598,0.7211842105263159,97.4868,56.59956426705017,1.8584180762525753,0,0,0.6,1,-2.06794397294752,2,10,43.5,-0.3238920025894548
20.0,25.08333333333333,15.09722222222222,7.083333333333333,3,0.442,49.0,18.0,98.6,86.4,44.5,0.817,0.3768067226890756,115.21254166666665,42.90990257669732,0.7875888987372553,0,0,0.7083333333333334,1,-6.4201470055279115,9,5,41.0,-0.7513800503149455
27.0,24.375,18.375,6.402777777777778,3,0.476,43.0,28.0,103.1,87.8,43.5,0.659,1.158846806105144,131.0305390625,54.0,2.2761291771041354,0,0,0.8020833333333334,1,-0.9601653558999369,5,6,38.25,-0.392586086974711
18.0,25.944444444444443,14.97222222222222,6.388888888888889,5,0.378,61.0,22.0,99.8,90.0,42.5,0.707,1.1212669683257919,109.2742875,44.764330231433675,-1.6389732584225245,1,0,0.8166666666666667,1,-1.9152776250177046,9,6,37.5,-0.3452999588943265
18.0,24.18055555555556,16.930555555555557,5.430555555555555,4,0.415,45.0,27.0,100.5,82.1,40.8,0.683,0.6995745609250572,91.43294642857143,40.008401285415225,2.1821553466124812,0,0,0.6964285714285714,1,-5.810663740488811,8,2,37.66666666666666,-0.7033667992099134
20.0,28.58333333333333,16.75,6.194444444444445,4,0.432,35.0,15.0,96.6,87.6,42.7,0.549,1.047337278106509,175.0645873015873,90.01219330881975,-5.3475365961779096,0,0,1.126984126984127,1,7.649748135051211,16,10,38.5,0.4116689515124867
28.0,26.68055555555556,16.88888888888889,6.430555555555555,4,0.403,38.0,40.0,100.1,81.0,40.1,0.573,1.0424777301220718,180.27729687500002,48.0,-2.1824833608705214,0,0,1.15625,1,-4.250374442211653,9,4,41.0,-0.42138848519565186
21.0,27.05555555555556,15.72222222222222,5.263888888888889,8,0.522,33.0,25.0,94.3,77.9,41.1,0.549,0.9548022598870057,308.58199404761905,70.59797974644667,2.624406468167071,0,0,1.880952380952381,2,0.4436644915768286,13,4,43.25,0.4134684225410456
19.0,24.65277777777778,15.208333333333334,5.361111111111111,4,0.427,35.0,24.0,106.8,86.8,42.7,0.708,0.9072781655034896,193.95979166666666,73.0,-3.714496916888323,0,1,1.1770833333333333,1,-1.8312247375653767,9,8,42.75,-0.08148523994716933
23.0,26.20833333333333,15.76388888888889,5.736111111111111,11,0.494,62.0,22.0,110.5,86.4,42.5,0.598,0.7134659090909091,212.70491025641027,57.59956426705017,5.984368163220662,0,0,1.1923076923076923,2,-3.346999557829356,7,8,45.0,-0.23852742644202737
19.0,26.25,14.48611111111111,6.416666666666667,6,0.527,36.0,15.0,89.1,84.4,43.9,0.524,0.9930313588850175,180.12028571428573,86.0,0.99137824497597,0,0,1.1428571428571428,2,3.797468150198838,9,8,41.5,0.5049213009176605
30.0,24.86111111111111,15.65277777777778,6.583333333333333,13,0.481,39.0,28.0,95.0,79.2,39.6,0.512,0.804822198275862,286.41969230769234,83.0,4.899419042688584,0,0,1.8461538461538463,3,3.716592160470718,8,4,38.0,0.8030537497477348
25.0,25.18055555555556,14.541666666666666,4.25,2,0.45,56.0,25.0,102.6,87.7,40.2,0.671,0.8765880217785845,136.10825892857142,38.146428199482244,6.295939810031625,1,0,0.9464285714285714,1,-9.887117200445958,6,3,39.0,-0.703641134110429
18.0,28.58333333333333,16.75,6.194444444444445,19,0.529,41.0,26.0,96.6,80.9,40.1,0.549,1.176054071451561,602.395,64.01219330881975,7.012395209348724,1,0,4.0,4,3.6234066532524727,8,3,43.25,0.46082433369043696
20.5,29.59722222222222,15.02777777777778,7.402777777777778,1,0.4625,45.75,26.5,109.9,87.4,45.9,0.561,0.8150101419878296,104.88202083333334,67.59797974644667,2.3131247309765244,0,0,0.5833333333333334,1,-0.7575903360740737,3,11,44.5,0.14544505746467654
30.0,30.069444444444443,16.666666666666668,4.930555555555555,9,0.574,37.0,20.0,99.3,85.6,42.8,0.671,0.5619047619047619,158.95226666666667,63.0,3.1824514100544605,0,0,0.9333333333333333,2,0.9031269301483624,9,11,49.66666666666666,0.010597647918794084
21.0,32.888888888888886,16.555555555555557,5.111111111111111,9,0.505,41.0,24.0,112.5,85.9,42.9,0.512,0.7172938459448445,223.224375,91.0,1.2620490386920702,0,0,1.5,2,0.49353730642739174,9,12,45.75,0.5791426582585968
21.0,26.875,15.416666666666666,4.944444444444445,6,0.466,47.0,15.0,102.4,85.1,42.2,0.756,0.6546250684181719,206.59554435483867,49.32411613907041,1.014562101525363,0,0,1.2701612903225807,1,-3.295612136733406,5,13,41.0,-0.3618635592416007
21.0,23.63888888888889,17.23611111111111,7.916666666666667,14,0.337,41.0,19.0,84.3,75.4,40.1,0.5,1.569146005509642,373.485,68.17691453623979,1.290089556913763,1,0,2.5,3,3.205799071145411,12,9,46.0,0.20305376658245586
26.0,26.416666666666668,18.72222222222222,4.986111111111111,2,0.53,46.0,24.0,102.5,85.0,40.7,0.732,0.8357420189818809,139.62287847222223,31.90990257669732,6.3603802795955975,1,0,0.7847222222222222,1,-6.6017110312543625,2,3,47.5,-0.7543933769350721
21.0,33.97222222222222,18.55555555555556,4.486111111111111,1,0.44525,44.75,20.5,117.1,88.9,42.2,0.585,1.466404358353511,120.69482142857144,55.96292478040998,-2.5639441737757354,0,0,0.8035714285714286,1,-1.9076893389651488,8,14,35.75,-0.11792175369394822
28.0,23.84722222222222,15.63888888888889,6.486111111111111,3,0.483,47.0,29.0,88.8,82.0,42.1,0.537,1.6442307692307694,90.28830555555555,99.0,-0.011265464747202879,0,0,0.611111111111111,1,6.985658324810904,8,11,43.5,0.5382591909762547
23.0,25.51388888888889,13.180555555555555,6.236111111111111,18,0.429,59.0,15.0,95.2,81.7,40.9,0.61,0.6546250684181719,201.84672883064516,66.64101615137756,5.262165976187363,0,0,1.2701612903225807,3,2.713853727248643,10,9,36.0,0.1669409516337772
18.0,27.916666666666668,14.875,6.736111111111111,3,0.326,44.0,24.0,92.9,78.8,43.2,0.512,2.0315934065934065,154.47923697916664,81.37615433949868,-1.5496500136100653,0,1,1.0520833333333333,1,10.958573301594729,9,11,35.25,0.42195134799924183
24.0,26.93055555555556,12.52777777777778,4.333333333333333,21,0.402,48.0,18.0,109.5,92.9,43.4,0.583,1.4281531531531533,253.237,83.0,1.8173476884505346,0,1,2.0,4,1.5365393523159268,8,7,37.0,0.45052291875209605
24.0,25.444444444444443,18.194444444444443,6.180555555555555,2,0.425,33.0,31.0,93.8,79.5,41.3,0.537,0.6736502495336997,227.5038765625,59.91346617949794,-1.5902337087315388,1,1,1.20625,1,0.9270526024678641,9,11,50.0,-0.40151226605046886
24.0,27.01388888888889,14.26388888888889,6.041666666666667,10,0.351,36.0,22.0,107.3,84.0,41.7,0.585,0.6677504463928791,159.16728515625,66.5,-4.994414050672301,0,0,0.984375,2,-0.341566979013514,12,13,39.75,-0.2116217328017198
21.0,18.291666666666668,13.916666666666666,4.930555555555555,13,0.395,33.0,19.0,92.5,79.7,43.2,0.545,1.0046309489883158,435.84318243243246,75.5269119345812,-3.576799514994381,0,0,2.310810810810811,3,3.781899199900861,16,10,38.0,0.6022547160424494
28.0,25.319444444444443,14.5,4.777777777777778,4,0.456,40.0,28.0,99.3,78.8,41.4,0.598,1.0774706480539888,93.37125,41.874507866387546,-0.43853658855892325,0,0,0.625,1,-5.354766451845502,8,6,46.0,-0.6302413721761037
29.0,23.27777777777778,16.34722222222222,4.166666666666667,3,0.425,47.0,24.0,98.4,76.5,41.3,0.61,0.5403458213256483,105.45321875,41.8492424049175,0.45467819666232345,0,0,0.6875,1,-7.926001887800306,9,3,45.0,-0.7688072978771695
22.0,25.194444444444443,15.791666666666666,5.791666666666667,9,0.487,39.0,24.0,90.1,86.4,42.8,0.549,0.9502262443438915,183.23088461538464,68.4863156129983,1.7593258198532908,0,0,1.0961538461538463,2,6.098408016286091,9,15,41.5,0.2223173164091171
19.0,26.27777777777778,15.11111111111111,4.611111111111111,12,0.5,41.0,22.0,109.1,87.1,44.3,0.616,1.0046309489883158,364.1294797297298,51.677398201998145,-1.5520943722705804,0,0,2.310810810810811,3,-0.9767151527895247,9,6,44.5,-0.05663619228782448
21.0,25.125,14.180555555555555,5.222222222222222,4,0.514,46.0,21.0,107.1,86.5,44.2,0.622,1.6950733752620546,129.09240865384615,50.466252583997985,-0.971235769629631,0,0,0.8269230769230769,1,-6.04522212424145,7,9,42.5,-0.5349591986394105
17.0,23.09722222222222,14.51388888888889,6.041666666666667,4,0.38,39.0,25.0,91.4,77.8,40.4,0.476,1.0193040166204985,283.4125714285714,96.0,0.7250069817174889,0,0,1.9285714285714286,1,7.7474301617671975,12,4,45.333333333333336,0.4762187598225826
26.0,28.27777777777778,15.52777777777778,6.638888888888889,19,0.511,51.0,20.0,104.5,86.6,42.6,0.537,0.9490196078431373,464.532,67.06244584051393,2.491694583692661,0,0,3.0,4,1.9935124257403698,5,11,43.5,0.3045473572647176
21.0,26.27777777777778,15.11111111111111,4.611111111111111,10,0.407,44.0,16.0,109.1,87.1,44.3,0.616,1.0046309489883158,350.70713513513516,58.677398201998145,-2.556531685824805,0,1,2.310810810810811,3,-0.640724498583139,10,13,43.0,-0.015702781630982827
15.0,28.45833333333333,14.72222222222222,5.569444444444445,4,0.489,29.0,17.0,118.1,90.2,44.0,0.695,0.7165991902834008,123.08634625,50.49568901432423,-4.410379646284044,0,0,0.665,1,-5.741022715910579,10,13,48.0,-0.5558616528877993
24.0,25.48611111111111,15.791666666666666,5.902777777777778,9,0.427,30.0,22.0,95.6,77.9,40.1,0.5,1.2723609807467777,369.0206831896552,106.0,-4.035029004997073,0,0,2.146551724137931,2,8.591104774760645,12,15,42.0,0.7613827444387963
22.0,23.27777777777778,16.708333333333332,7.458333333333333,3,0.366,35.0,23.0,84.3,79.9,44.0,0.61,2.0315934065934065,161.0147786458333,75.90896534380866,-2.821336030384821,0,0,1.0520833333333333,1,6.305532437358508,13,12,43.75,0.2397584674142884
15.0,22.125,15.86111111111111,6.097222222222222,13,0.416,48.0,28.0,94.4,78.3,37.6,0.5,0.6744944863886441,370.5823461538462,64.06366588218792,0.4492104075103602,0,0,1.9615384615384615,2,3.550892771138407,10,4,44.333333333333336,0.06311425690187707
21.0,23.90277777777778,17.083333333333332,5.666666666666667,4,0.458,42.0,24.0,105.8,88.9,44.1,0.671,1.1965414892244162,86.02014004629629,53.18766965180156,-2.973205622043374,0,1,0.4768518518518518,1,-4.113663022692239,10,11,40.0,-0.382981015790999
20.0,24.819444444444443,15.73611111111111,6.902777777777778,4,0.551,30.0,23.0,89.5,80.7,44.1,0.524,1.8607407407407408,141.15198161764707,65.18376618407356,1.9476700513587637,0,0,0.8970588235294118,1,0.3337155455782183,8,9,43.25,0.3230942489490818
20.0,20.625,13.84722222222222,4.875,3,0.44,52.0,23.0,95.9,84.4,40.3,0.576,1.2648626091422703,180.04041826923077,52.671361036774655,-2.618876220277289,0,1,1.3365384615384615,1,-1.8508604414304421,7,10,44.25,-0.3094314290718705
22.0,24.125,13.23611111111111,4.75,15,0.521,47.0,20.0,111.4,92.9,43.4,0.569,0.82308421782106,152.10888461538462,62.0,5.002671756792882,0,1,0.9743589743589743,3,-7.140490852618709,7,4,42.5,-0.28888798670252896
