year,TEAM,GP,MIN_St,OFFRTG_St,DEFRTG_St,NETRTG_St,AST%_St,AST/TO_St,AST/RATIO_St,OREB%/St,DREB%/St,REB%/St,TOV%_St,EFG%_St,TS%_St,PACE_St,PIE_St,POSS_St,MIN_B,OFFRTG_B,DEFRTG_B,NETRTG_B,AST%_B,AST/TO_B,AST/RATIO_B,OREB%_B,DREB%_B,REB%_B,TOV%_B,EFG%_B,TS%_B,PACE_B,PIE_B,POSS_B
2022,Los Angeles Lakers,82,2428,67.8,70.6,-2.9,58,1.68,13.5,25.4,72.4,48.8,8.8,53.4,56.4,162.34,47.5,"8,207",1568,55.3,55.5,-0.1,57.1,1.61,6.9,25.9,71.4,49.2,7.1,54.1,57.4,200.78,49.3,"6,559"
2022,Sacramento Kings,82,2489,71.6,75.1,-3.4,58.7,1.71,13.3,25.2,72,48.5,9,53.2,58.1,155.07,47.5,"8,032",1472,52.3,54.8,-2.6,58.2,1.63,7.4,27,70.4,48.3,6.8,51.2,52.5,205.19,46.9,"6,296"
2022,Portland Trail Blazers,82,2538,73,77.9,-4.9,59.7,1.64,13.3,26.7,73.4,49.3,9.7,52.3,55.9,146.91,45.7,"7,770",1408,53.1,59.2,-6.1,59,1.48,7.7,27,69.8,47.5,7.6,50.1,52.9,194.8,42.8,"5,712"
2022,Indiana Pacers,82,2549,75.1,77.1,-2.1,62,1.8,13.9,30.1,72.4,50.7,9.6,53.5,57.6,147.43,48.1,"7,833",1427,52.6,54.6,-2,59.9,1.69,8.1,32.4,72.6,51.9,6.9,52.3,54,208.78,47.2,"6,201"
2022,Oklahoma City Thunder,82,2470,68.7,75.6,-6.9,57.3,1.6,12.8,25.1,72.4,48.4,9.1,49.9,52.5,151.17,44.2,"7,775",1491,53.2,55.3,-2.1,59.2,1.57,7.3,26.5,73.1,49.3,7.3,49.5,53.9,191.44,46.7,"5,949"
2022,Detroit Pistons,82,2417,71.6,77.5,-5.9,60.9,1.67,12.7,27.4,72,48.6,9.6,49,53.1,144.42,44.3,"7,270",1539,60.6,64.3,-3.6,62.4,1.64,10.1,27.8,68.6,47.3,8.3,50.1,53.6,174.37,46,"5,590"
2022,Orlando Magic,82,2407,68.4,72.5,-4.1,61.5,1.65,13,25.3,74.3,49.8,9.5,50.9,54.5,152.76,47,"7,666",1549,54.6,60.4,-5.8,62.9,1.62,8.9,24.4,72.2,47.6,7.6,49.3,52.5,187.67,43.8,"6,057"
2022,Houston Rockets,82,2411,72.2,78.4,-6.2,59.9,1.44,12.7,24.8,72,48.3,10.8,53.7,56.5,151.02,44.5,"7,584",1540,61.1,64.8,-3.7,59.7,1.42,9.6,29.2,69.4,48.8,9.2,52.9,56.4,179.9,46,"5,765"
2023,Milwaukee Bucks,82,2436,74.3,70.6,3.7,60.3,1.82,14,28.1,75.7,52.6,9,56,59.8,158.37,53.4,"8,043",1530,54.3,54.6,-0.3,60.5,1.67,7.7,28.9,72.7,51.2,7.1,54.6,55,208.58,50.6,"6,656"
2023,Boston Celtics,82,2647,81,75.6,5.4,63.7,2.11,15.2,24,75.4,50.4,8.8,57.3,60,145.39,54,"8,011",1349,53.5,51.4,2.1,62.1,1.8,8.1,28.1,73,50.9,6.6,55.2,60,211.75,52.1,"5,937"
2023,Philadelphia 76ers,82,2611,82.6,78.2,4.4,62.6,1.92,16,25,73.6,50.2,9.5,56.9,61.7,138.93,53.4,"7,565",1365,58.9,58.7,0.3,59.8,1.7,7.3,27.2,69.3,48.6,7.4,55.1,58.3,191.16,50.3,"5,434"
2023,Denver Nuggets,82,2543,83.5,77.4,6.2,67.9,2.25,16.8,28.9,73.9,52.2,9.5,59,62.2,144.41,55.3,"7,652",1408,60.1,63.8,-3.7,62.9,1.57,9.7,28.7,70.7,50,9,53.9,55.4,176.34,46.9,"5,163"
2023,Cleveland Cavaliers,82,2656,79.8,75.3,4.5,59.4,1.92,14.4,27.8,72.7,50.3,9.2,56.1,59.9,140.76,53.3,"7,787",1320,51.6,50,1.6,61.4,1.77,8.1,26.3,69.3,48.1,6.5,54.7,56.6,210.69,52.6,"5,795"
2023,Memphis Grizzlies,82,2445,75.1,70.9,4.2,58.6,1.96,13.7,30.3,72.5,51.5,8.4,54.5,57.3,157.4,53.2,"8,014",1511,56.3,56.4,-0.1,61.2,1.84,8.6,29.9,69,49.4,7,53.2,56.4,201.42,49.9,"6,334"
2023,Sacramento Kings,82,2577,81,78.6,2.4,62.1,2.15,14.5,26.4,74.1,50.3,8.5,57.9,62,150.2,51.3,"8,064",1389,57.8,57.1,0.8,63.6,1.82,9.8,26.8,71.3,49.3,7.3,55.9,58.3,201.94,50.8,"5,828"
2023,New York Knicks,82,2663,81.7,80.2,1.5,54,1.84,12.7,31.5,72.9,51.9,8.7,54.5,58.4,141.19,50.4,"7,838",1328,57,55.1,1.9,55.8,1.64,8.1,32.2,72.2,52.5,7,53.3,55.6,197.02,51.9,"5,460"
2023,Brooklyn Nets,82,2590,78.8,77.1,1.7,61.9,1.96,15.3,23.4,69,47.5,9.2,56.9,60.9,144.36,52.2,"7,783",1356,52.4,53.3,-0.9,60.9,1.68,7.6,23.4,68.8,46.6,6.8,54.9,57.4,213.64,48.5,"6,037"
2023,Phoenix Suns,82,2500,78.4,77.5,0.8,64.9,2.15,15.5,28.4,71.1,49.8,8.9,54.4,58.2,144.68,51.3,"7,533",1456,59.8,57.7,2.1,64.3,1.81,9.2,34.3,71.9,52.4,7.7,52.1,54.7,188.45,51.6,"5,710"
2023,Golden State Warriors,82,2531,77,74.6,2.4,70.1,1.95,15.7,27.4,72.4,50.4,10.1,57.3,60,155.02,51.9,"8,171",1435,55.2,55.9,-0.7,67.4,1.63,9.4,28.3,71.1,49.9,8.2,56.6,60.2,209.92,49.3,"6,274"
2023,LA Clippers,82,2420,74.8,74.5,0.4,57.2,1.69,12.3,25.7,74.9,50.8,9.3,55.9,59.1,150.61,49.7,"7,590",1546,62.5,62.2,0.3,59.6,1.66,10.3,29.5,70.2,50,8,53.9,58.3,180.61,50,"5,817"
2023,Miami Heat,82,2618,76,75.7,0.3,60.3,1.84,13.7,27,73.9,49.8,9,53.2,58.2,143.93,50,"7,854",1343,52.7,53.8,-1.1,61.9,1.65,7.8,28.1,72.2,49.8,7,52.7,55.2,203.94,48.7,"5,714"
2023,Los Angeles Lakers,82,2471,74.2,73.3,0.9,60,1.87,12.5,26.4,73.5,50.7,8.7,54.6,59.3,156.59,51.5,"8,059",1505,55.7,56,-0.3,57.2,1.68,9.5,27.8,71.5,50.3,6.9,53.6,56.1,207.77,50.6,"6,513"
2023,Minnesota Timberwolves,82,2622,76.7,75.6,1.1,60.9,1.69,14.2,26,71,49.2,10.3,56.4,60.5,149.28,51,"8,140",1344,53.7,54.6,-0.9,61.3,1.73,8.7,25.4,69,47.3,7,55.2,56.3,216.49,48.9,"6,047"
2023,New Orleans Pelicans,82,2532,75.3,74.1,1.2,60.7,1.8,13.3,28.9,73.4,51.3,9.5,55,59.1,151.62,51.3,"8,000",1439,54.1,53.2,0.9,63.1,1.73,9.4,29.2,72.8,50.9,7.1,53,56,206.83,51.6,"6,196"
2023,Atlanta Hawks,82,2599,78.3,78.7,-0.4,55.6,1.95,14.6,28.7,72.2,50,8.5,54,57.4,150.87,49.7,"8,170",1372,58.9,58,0.9,56.7,1.9,7,29.3,70.8,50,6.5,54.3,59,196.89,50.6,"5,633"
2023,Toronto Raptors,82,2770,82.4,80.4,2,58,2.13,15.1,31,72.5,50,8.3,52.3,55.7,137.52,50.3,"7,935",1191,50.2,51,-0.8,55,1.87,5.1,32.9,71.1,50.5,5.5,50.5,54.9,217.92,48,"5,414"
2023,Chicago Bulls,82,2639,75.3,75.6,-0.4,58.4,1.88,13.7,21.2,75.2,48.9,8.8,55.1,58.7,147.18,50.2,"8,087",1342,55.4,52.8,2.6,55.9,1.73,8.3,28.2,70.7,50.1,6.7,54.8,58.5,206.04,53.2,"5,753"
2023,Oklahoma City Thunder,82,2432,72.1,72.6,-0.5,56.4,1.92,13.8,28.7,69.9,48.8,7.9,53.1,57.1,162.05,49,"8,212",1539,57.7,55.7,1.9,57.1,1.8,6.7,29.2,68.2,48.5,6.6,53.2,57,200.61,51,"6,438"
2023,Dallas Mavericks,82,2529,75.7,75.7,0,56.3,1.92,13.9,22.7,72.1,47.1,7.8,56.9,59.9,149.46,48.5,"7,881",1457,55.7,55.9,-0.2,59,1.8,6.8,22.5,71.1,47,6.3,55.9,60.1,200.98,49.1,"6,109"
2023,Utah Jazz,82,2456,76.8,76.5,0.3,62.4,1.73,14.1,31.2,71.5,51.7,10.1,55.8,60.1,153.59,50.3,"7,846",1505,57.9,59.2,-1.3,58.9,1.63,8.6,30.1,70.4,50.3,7.6,53,55.1,196.99,48.8,"6,177"
2023,Indiana Pacers,82,2380,75.9,78.8,-2.9,65.3,1.93,14.5,25.8,68.7,47.1,9.3,55.6,59.6,153.29,47.8,"7,609",1571,61.3,62.3,-1,62.6,1.64,9.7,32.4,68.1,49.8,8.4,52.8,55.8,187.37,48.9,"6,143"
2023,Washington Wizards,82,2501,75.2,75.6,-0.4,61.1,1.92,13.7,26.1,72.7,50.3,9,56.1,59,151.93,50.7,"7,915",1450,54.2,55.3,-1.1,58.7,1.61,8.7,29.4,72,50.8,7.3,53.1,57.3,203.43,49.7,"6,147"
2023,Orlando Magic,82,2459,72.9,74.8,-1.9,57.2,1.52,12.8,27,73.9,50.5,10,53.5,57.3,152.36,48.3,"7,796",1497,60.2,60.7,-0.5,57.7,1.58,8.6,29.9,71.6,50.6,7.9,52.7,57.1,184.5,48.9,"5,739"
2023,Portland Trail Blazers,82,2639,80.4,82.2,-1.8,60.8,1.78,15,25.4,71.8,48.6,9.8,55.4,59.9,142.05,48.2,"7,805",1307,54.5,57.9,-3.4,57.5,1.48,6.7,28.5,69.1,48.4,7.5,53.9,56.2,203.69,45.8,"5,553"
2023,Charlotte Hornets,82,2623,74.2,78.5,-4.3,62.2,1.89,14.5,27.2,72.7,49.1,9.2,52.4,55.2,150.5,46.9,"8,227",1343,50.7,53.5,-2.7,58.3,1.56,6.8,28.5,69.8,49.1,7,50,54.6,211.11,48.2,"5,906"
2023,Houston Rockets,82,2577,75.6,81.7,-6.1,54.9,1.42,12.3,33.2,73.4,52.7,10.8,52.3,56,147.29,45.5,"7,919",1374,55.7,59.1,-3.4,55.6,1.3,7.6,36.5,71.9,53.5,8.7,50.1,53.8,193.76,46,"5,552"
2023,San Antonio Spurs,82,2327,69.5,75.5,-6,63.2,1.9,13.5,29.4,71.5,49.3,8.9,52.7,55.3,161.82,45.3,"7,845",1644,58,63.4,-5.4,63.1,1.63,10,30.7,70.2,49.8,8.4,52.3,55.7,192,44.9,"6,577"
2023,Detroit Pistons,82,2416,72.2,79.5,-7.2,59,1.52,12.9,28.7,70.5,49,10.1,51.8,56,150.96,43.4,"7,585",1545,60.1,61.8,-1.7,56.7,1.52,8.1,29.9,69.7,49.4,7.9,52.2,56.1,184.28,47.3,"5,930"
